adr,adults
140,2
170,2
130,2
130,2
130,2
140,2
130,2
130,2
130,2
130,2
130,2
130,2
130,2
126,2
130,2
130,2
130,2
130,2
130,2
130,2
130,2
130.5,2
89,2
130,2
130,2
99,2
144,2
191,1
99,2
126,2
189,3
164.7,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
213.3,3
90,2
90,2
99,2
90,2
90,2
90,2
136,1
90,2
90,2
99,2
90,2
90,2
99,2
90,2
200,3
117,2
240,2
318.5,3
240.3,3
95,1
117,2
189,3
130.5,2
140,2
250,2
126,2
250,2
240,3
126,2
110,2
136.7,2
109.8,1
136.7,2
109.8,1
166.5,3
99,2
99,2
276.9,2
277.15,1
129.6,2
129.6,2
120,1
170,1
140,2
160,2
140,2
126,2
163.8,3
140,2
185,1
126,2
196.2,3
206.67,2
178,3
126,2
170,2
177.75,2
109.8,2
120,2
110,1
110,1
130.5,2
140,2
110,1
110,1
160,2
162,2
130.5,2
162,3
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
135,2
148.5,2
110,1
110,1
250,2
135,2
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
110,1
93.6,2
130.5,1
99,2
149.4,2
110,1
110,1
110,1
110,1
110,1
105,2
89.1,2
246.38,2
95,2
89,1
108,2
95,1
95,1
126,2
162,3
99,2
230,3
160,2
245.5,3
186.3,2
117,2
117,2
166.5,2
126,2
267,3
170,2
117,2
183,3
99,2
166.5,3
130,2
99,2
166.5,3
160,2
166.5,3
130.5,2
108,1
99,2
99,2
99,2
99,2
99,2
99,2
99,2
126,2
111,1
125,2
127.8,2
125,2
108,2
131.2,1
108,2
130,2
117,2
125,2
99,2
130,2
99,2
109.8,2
108,2
125,2
125,2
125,2
99,2
198,3
109.8,2
160,2
126,2
109.8,2
125,2
108,2
130,2
99,2
108,2
125,2
125,2
117,2
200,2
105,2
105,2
105,2
105,2
105,2
126.67,2
105,2
105,2
127.8,2
105,2
105,2
105,2
156.67,2
189,3
105,2
105,2
105,2
105,2
125,2
99,2
108,2
105,2
126.67,2
163.8,3
130.5,2
105,2
105,2
105,2
105,2
105,2
105,2
105,2
189,3
126.67,2
105,2
105,2
105,2
105,2
105,2
95,2
95,1
130.5,2
198,2
95,2
127.8,2
239.1,2
99,2
127.8,2
130,2
130,2
130,2
130,2
65,1
130,2
130,2
120,1
130,2
130,2
130,2
130,2
130,2
130,2
130.5,2
130,2
130,2
120,1
130,2
130,2
130,2
147.42,3
90,2
230,2
130,2
130,2
120,1
120,1
198,3
120,1
120,1
130,2
130,2
130,2
130,2
120,1
120,1
120,1
120,1
153,2
166.5,3
153,2
112.87,2
114.08,2
116.93,2
112.87,2
160,1
160,2
130.5,2
189,2
80,2
80,2
99,2
80,2
122.4,2
80,2
80,2
80,2
80,2
255,2
117,1
126,2
99,2
230,2
265,3
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
115,2
164.7,2
115,2
115,2
115,2
99,2
115,2
189,2
117,2
115,2
115,2
115,2
115,2
115,2
115,2
135,2
115,2
115,2
115,2
115,2
89.1,2
159.5,2
115,2
115,2
189,3
100,2
108,1
226.84,2
153,3
117,2
99,1
220.5,2
153,2
126,2
108,2
126.13,2
126,2
252,2
126,2
108,1
108,2
162,3
96.17,2
96.17,2
123.17,2
273.7,2
100,2
129,2
100,2
100,2
100,2
117,3
100,2
162,2
100,2
117,2
189,3
113.5,2
129.5,2
108,2
190,3
110,2
140,2
126,2
99,2
153,2
99,2
120,2
117,2
99,2
120,2
126.33,2
133.33,2
140,2
117,2
126.33,2
142.2,3
117,2
112,2
123,1
75.24,2
146.67,2
120,2
123,2
186.67,2
117,2
120,2
120,2
83.16,1
120,2
96,2
135,2
99,2
99,2
99,2
97.02,2
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
130,1
125,2
100,2
100,2
125,2
125,2
100,2
100,2
125,2
95,1
125,2
100,2
125,2
100,2
118.2,2
125,2
100,2
100,2
125,2
125,2
125,2
120,1
120,1
120,1
117,2
83.6,1
120,1
120,1
120,1
144,2
120,1
90,2
149.4,3
90,2
90,2
121.33,2
90,2
90,2
117,2
90,2
90,2
216.67,3
90,2
90,2
90,2
108,2
90,2
90,2
90,2
230,3
120,2
135,2
90,2
90,2
80,1
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
90,2
135,2
129.6,2
90,2
90,2
117,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
150,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
120,2
110,2
110,2
110,2
110,2
110,2
126,2
110,2
110,2
110,2
110,2
144,2
230,2
121.5,1
171,3
121.5,1
171,3
121.5,2
171,3
230,2
176.1,2
230,2
171,2
230,2
126,2
230,2
126,3
230,2
160,2
95,2
99,2
117,2
230,2
149.4,3
230,2
126,2
230,2
192.7,2
234.96,2
95.7,1
149.7,2
113.7,2
120,2
118.2,2
95.7,2
95.7,2
95.7,2
122.7,2
95.7,2
120,2
121.05,2
121.05,2
126,2
94.05,2
144,2
94.05,2
121.05,2
120.06,2
120,1
120.06,2
120.06,2
156.06,3
120.06,2
93.06,2
155.4,3
128.4,2
154.93,3
130,2
120,1
130,2
120,1
120,1
130,2
130,2
99,2
130,2
135,3
120,1
130,2
130,2
120,1
120,1
130,2
99,2
130,2
120,1
130,2
130,2
120,1
120,1
171,2
121.05,2
171,3
160,2
171,3
171,3
230,3
82.13,2
198,2
112,2
146.67,2
117.12,2
92.4,2
150,2
117.12,2
119.4,2
108,3
151.58,2
127.58,2
127.58,2
127.58,2
108,2
156.38,3
126,2
127.58,2
135,2
118.08,2
176.91,2
120.69,2
117.51,2
135,2
141.3,2
210,3
89.1,2
164.9,2
120.58,3
107.1,2
102.1,2
107.1,2
89.1,2
93.65,2
90,2
90,2
107.1,2
89.1,2
125.1,2
89.1,2
112.67,2
90,2
80,1
189,2
135,2
113.4,2
179.1,2
135.9,3
113.4,2
116.1,2
120.6,2
116.1,2
189.18,2
116.1,2
117.9,2
80.1,2
95.76,2
139,2
179.1,2
149,1
120,2
128.8,1
96.39,2
126,2
129,2
150,2
119,2
119.12,2
98.1,2
98.1,2
107.1,1
179.1,2
98.1,2
135,2
123.3,2
162.67,2
123.3,2
117.9,2
89.1,2
179.1,2
89.1,2
89.1,2
152.1,2
179.1,2
107.1,2
89.1,2
89.38,2
153.9,2
107.1,2
120,2
138,2
156.6,3
89.1,2
89.1,2
89.1,2
156.6,3
177.3,3
164,2
230,2
107.1,2
152.1,3
204.5,3
150,3
153.9,3
152.1,3
121.88,2
104,2
136.1,3
190,2
234.5,3
89.1,2
116.1,2
117.9,2
111,2
119,1
125.1,2
107.1,2
167.85,2
158.34,3
120.6,2
118,1
90,2
90,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
107.1,2
93.65,0
90,2
80,2
125.1,2
107.1,2
89.1,2
89.1,2
198.6,3
107.1,2
118,1
90,2
90,2
90,2
90,2
90,2
89.1,2
90,2
90,2
90,2
120.6,2
141.3,2
141.3,2
141.3,2
141.3,2
141.3,2
212,3
141.3,2
141.3,2
141.3,2
141.3,2
141.3,2
116.1,2
89.4,2
212,3
116.1,2
143.1,2
150,2
156.6,3
198,3
78.35,2
107.1,2
89.1,2
147.9,3
107.1,2
89.1,2
143.1,2
107.1,2
89.1,2
116.1,2
89.1,2
89.1,2
107.1,2
89.1,2
99.9,1
89.1,2
89.1,2
143.1,1
89.1,2
107.1,2
107.1,2
103.5,2
103.5,2
141.83,2
103.5,2
103.5,2
103.5,2
103.5,2
103.5,2
125.1,2
103.5,2
107.1,2
91.08,2
140,2
104,1
198,2
233.1,2
138,2
140,2
118,2
118,2
95,1
307,2
118,2
118,2
140,2
180,2
152.1,3
107.1,2
148.5,3
250,2
107.1,2
99.9,2
156.6,3
89.1,2
117.9,2
117.9,2
107.1,2
107.1,2
163,2
89.1,2
107.1,2
107.1,2
89.1,2
143,2
107.1,2
117.9,2
120,2
80.1,2
89.1,2
108,2
179.1,3
89.1,2
107.1,2
108,2
127.1,2
159,2
89.1,2
98.1,1
89.1,2
126,2
120,2
170,1
107.1,1
100,2
91.85,2
89.1,2
91.85,0
91.85,2
91.85,0
123.3,2
123.3,2
91.85,0
160,2
80,1
91.85,2
141.3,2
143.1,2
143.1,2
89.1,2
120,2
141.3,2
177.3,3
143.1,2
99.9,2
141.3,2
154.8,2
89.1,2
143.1,2
143.1,2
141.3,2
190,3
141.3,2
154.8,2
154.8,2
107.1,2
143.1,2
89.1,2
154.8,2
154.8,2
154.8,2
154.8,2
144,2
150,2
143.1,2
141.3,2
141.3,2
154.8,2
177.3,3
154.8,2
154.8,2
89,2
141.3,2
167.4,1
141.3,2
190.8,3
141.3,2
98.1,2
143.1,2
143.1,2
190.8,2
99.9,1
190,3
150,2
89.1,2
107.1,2
89.1,2
155,3
120,2
68.61,2
89.1,2
107.1,2
180,2
170,1
89.1,2
120,2
89.1,2
107.1,2
89.1,2
82.47,2
120,2
89.1,2
80.1,2
89.1,2
86.63,2
107.1,1
177.3,3
80.19,2
89.1,2
89.1,2
175.5,2
162,2
80.19,2
128.79,2
142,2
198,3
125.1,2
125.1,2
116.1,2
180.9,2
152.1,2
150,2
107.1,2
107.1,3
152.1,2
89.1,2
144,2
180,3
287.5,3
130,2
95,1
180,2
133.33,2
106.67,2
110,2
110,2
120,3
110,2
110,2
110,2
146.67,2
110,2
110,2
123.3,2
126,2
110,2
110,2
110,2
110,2
110,2
110,2
107.1,2
110,2
110,2
110,2
110,2
123.3,2
110,2
110,2
156.67,2
196.67,3
110,2
190,2
110,2
110,2
110,2
110,2
110,2
171,3
130,2
130,2
130,2
90.05,2
130,2
130,2
130,2
122.5,2
89.1,2
89.1,2
107.1,2
130,2
150,2
136.8,3
89.1,2
90.05,0
128,2
120.6,2
108,2
190,2
80.1,2
89.1,2
170.5,3
150,3
80.1,2
230,2
160,2
80.1,2
152.1,3
80.1,2
146.67,2
108,2
80.1,2
117,1
85.68,2
160,2
89.1,2
108,2
156.6,3
113.33,2
160,2
117,1
120,2
120,1
116.67,1
114,1
108,2
166.67,2
89.1,1
89.1,2
107.1,2
89.1,1
190,3
120.6,2
179.1,2
116.1,2
143.1,2
152.1,3
143.1,2
107.1,2
206.1,3
139.5,3
99.9,2
89.1,2
151.17,3
125.1,2
90,2
90,2
90,2
120,2
140,2
90,2
90,2
90,2
89.1,2
90,2
90,2
90,2
90,2
120,2
120,2
140,2
120,2
167.4,2
140,2
160,2
71.28,2
89.1,1
125.1,2
150,2
107.1,2
156.6,3
89.1,1
125.1,2
89.1,2
114.55,2
147.6,2
126.73,2
89.1,2
190,3
121.1,2
154,2
134.1,2
89.1,2
120.6,2
220,3
134.1,2
143.1,2
80.1,2
116.1,2
120,2
80.1,2
164.9,2
150,2
222.3,3
90,2
150,2
90,2
156.6,3
90,2
90,2
90,2
120.6,2
90,2
188.1,2
155,2
155,2
116.1,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
177.3,3
161.1,3
110,2
110,2
110,2
110,2
110,2
110,2
110,2
80.09,1
89.1,2
107.1,2
210,3
89.1,2
80,2
80,2
80,2
80,2
156.6,2
80,2
80,2
107.1,3
135.9,3
80,2
80,2
80,2
80,2
156.6,3
163.33,2
179.1,2
120.6,2
193.33,2
116.1,2
126,2
120.6,2
116.1,2
120.6,2
160,2
139.5,3
116.1,2
132.3,3
120.6,2
152.1,3
132.3,3
137.25,2
139.5,3
132.3,3
162,3
162,2
122.83,2
135,2
184.5,2
230,2
215,2
210,3
160,2
130,2
116.1,2
116.1,2
116.1,2
150,2
80.1,2
150,2
141.3,2
177.3,3
117.9,2
153.33,2
133.33,2
120.6,2
193,1
116.1,2
132.3,3
116.1,2
143.1,2
89.1,2
117.9,2
192,1
117.9,2
125.1,2
107.1,3
98,2
152.1,2
160,2
190,3
152.1,3
140,1
220.6,2
120,2
139,1
103.5,2
107.1,1
139,2
139,2
155,2
135,2
99.9,2
103.5,2
135,2
139,2
120.6,2
105,2
130,1
130,2
129,1
135,2
107.1,2
80,2
133.33,2
126.67,2
107.1,2
153.33,2
135,2
112.67,2
133.33,2
112.67,2
112.67,2
91.33,1
112.67,2
112.67,2
177.33,3
112.67,2
112.67,2
135,2
112.67,2
150,2
190,3
107.1,2
112.67,2
112.67,2
98.1,1
153.33,2
152.1,3
232.5,3
107.1,2
98.1,2
107.1,1
107.1,2
110.88,2
98.1,1
152,2
107.1,2
107.1,2
125.1,2
89.1,2
141.3,2
125.1,2
89.1,2
119,2
107.1,2
98.1,1
98.1,1
103.2,2
107.1,2
155,3
135,1
190,1
98,2
130,1
108,2
60,2
80.1,2
130,2
120,2
89.1,2
233.33,3
89.1,2
107.1,2
89.1,2
120,2
144,2
147.9,3
107.1,2
89,2
98.1,1
107.1,2
147.9,3
89.1,2
107.1,2
108,2
176,2
145.1,3
134.1,2
89.1,1
140,2
140,2
89.1,1
152.1,2
89.1,2
89.1,3
215.27,2
150,2
210,3
130,2
125.1,2
130,2
89.1,2
107.1,2
152.1,3
130,2
89.1,2
117,1
130,2
116.1,2
125.1,2
89.1,2
89.1,2
89.1,2
179.1,3
116.1,2
89.1,2
150,2
89.1,2
89.1,2
107.1,2
107.1,2
107.1,2
107.1,2
107.1,2
103.8,1
111,2
111,2
103.8,1
120,2
80.1,2
149.79,2
113.4,2
149.79,2
71.1,2
80.1,1
200,3
98.1,1
89.1,2
126,1
89.1,2
89.1,2
140,2
90,2
90,2
90,2
150,2
90,2
107.1,2
90,2
89.1,2
140,2
90,2
90,2
90,2
90,2
90,2
90,2
107.1,2
132.3,3
107.1,3
153.9,2
199.5,3
161.28,3
111.78,2
83.71,1
116.1,3
108,2
99.9,2
89.1,2
107.1,2
93.65,2
93.64,2
179.1,2
120,2
116.1,2
135.9,3
199,2
117,2
196.12,3
120,2
140,2
107.1,2
89.1,2
156.6,3
117,2
164,2
124,2
136.5,2
114.9,2
89.1,2
117,2
159.33,2
89.1,2
114.9,2
130,2
114.9,2
140,2
139.5,1
123.3,2
107.1,2
122.7,3
167.7,3
167.7,2
126.14,2
124.65,2
174.6,3
126.8,2
130.5,3
125.1,2
128,2
118,2
135.9,3
98,2
108,2
129,1
117,2
129,1
163.8,3
95.2,2
170,2
125.1,2
137.25,2
129,1
127.8,2
170,1
146,2
126,2
122.7,2
139.33,2
170,2
106.65,2
119,2
164.8,2
107.82,2
194.8,2
108.6,2
99.9,2
180,3
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
80,2
89.1,2
80,2
80,2
139.5,2
80,2
80,2
89.1,2
80,2
80,2
80,2
175.5,3
80,2
80,2
80,2
175.5,3
166.5,2
146,2
80.1,2
175.5,3
219.33,3
139.5,2
139.5,2
139.5,2
235,2
140,2
107.1,2
229.5,3
89.1,2
166.5,2
166.5,2
175.5,3
80.1,2
139.5,2
200,2
140,2
110,2
110,2
110,2
130.5,2
110,2
110,2
140,2
110,2
110,2
110,2
110,2
180,2
136,1
110,2
110,2
110,2
110,2
110,2
148.5,2
110,2
110,2
110,2
110,2
110,2
174.33,2
110,2
110,2
110,2
110,2
110,2
130.5,3
110,2
170,3
123.6,2
148,2
223.6,3
80.1,2
155,2
144.67,2
185,2
185,2
170,3
127.14,2
185,2
225,3
145.56,2
145.56,2
75.6,1
98,2
78,2
75.6,1
118,2
148.5,2
116.1,3
119,2
149,2
175.5,3
119,2
148,1
107.2,2
119.33,2
175.5,3
195,3
129.33,2
130.5,2
161,2
220,3
152.63,2
179.1,2
122,2
122,2
93.6,2
157,2
152,2
162,2
127.6,2
112.5,2
127.6,2
145.7,2
89.1,2
148.5,2
89.1,2
260,2
141,1
166.5,2
125.1,2
156.6,3
112.5,2
125,2
125,2
160,2
90,2
90,2
90,2
90,2
90,2
90,2
210,3
162,2
90,2
90,2
90,2
90,2
120.6,2
130,2
140,2
150,2
140,2
160,2
200.25,2
240,3
139.5,2
130.5,2
175.5,3
153,2
230,3
106.6,2
175.5,3
80.1,2
120,2
126,2
88.4,3
125.1,2
99.9,1
123.3,2
134,2
148.5,2
160,2
65,1
112.67,2
90,2
130.5,2
170,1
104.05,2
112.67,2
132.5,2
210,3
91.33,1
90,2
148.5,2
110,2
110,2
110,2
118.75,2
110,2
110,2
110,2
110,2
110,2
110,2
80.1,2
110,2
110,2
110,2
110,2
110,2
110,2
110,2
177.3,2
112.5,2
287,2
110,2
110,2
110,2
110,2
110,2
110,2
80.1,2
200,2
110,2
110,2
110,2
112.5,2
214.1,2
115,2
148.5,2
217.27,2
145.43,2
109.65,1
96.91,1
225,3
225,3
235,2
180,2
235,2
144,3
190.8,2
75.6,1
180,2
112.5,3
130,2
160,2
89.1,1
202.5,3
120.83,2
120.83,2
166.5,2
146.67,2
89.1,2
112.5,2
166.5,2
136.67,2
175.49,3
120.83,2
126.67,2
122,2
120.6,1
99.9,2
142.38,2
79,2
171.6,2
121.5,1
107.1,2
132.92,2
212,2
175.5,3
175.5,3
125.1,2
195,3
216.86,3
225,3
130.5,2
75.6,1
90,2
90,2
130.5,2
90,2
90,2
148.5,2
90,2
90,2
170,2
75.6,1
90,2
112,2
90,2
139.5,2
90,2
90,2
125,2
125,2
125,2
252,3
210,3
125,2
125,2
125,2
125,2
121.5,1
121.5,1
140,2
140,2
160,2
139.5,2
89.1,2
89.1,2
156,2
130.5,2
139.5,1
116.67,2
120,2
148.5,2
210,3
89.1,2
89.1,2
89.1,2
89.1,2
139.5,2
210,2
164.7,2
112.5,2
89.1,2
183.08,2
183.08,2
133.6,1
139.5,2
183.08,2
183.08,2
175.5,2
126.44,2
139.5,2
146.4,2
155,2
170,2
89,2
195,3
155,2
80.1,2
175.5,3
195,3
117,2
140,2
65,1
140,2
155,2
140,2
140,2
170,2
120,2
112.67,2
112.67,2
90,2
112.67,2
170,2
90,2
119.33,2
80,1
112.67,2
112.67,2
90,2
120,2
112.67,2
90,2
90,2
112.67,2
112.67,2
90,2
90,2
156.6,3
112.67,2
112.67,2
90,2
112.67,2
197.4,3
112.67,2
189,3
112.67,2
139.5,2
202.5,3
125.1,2
155,2
240,3
122,2
137.75,2
289,2
122,2
148.5,2
139.5,2
139.5,2
130.5,2
130.5,2
222.57,3
222.57,3
125,2
139.5,2
117.9,2
120.31,2
71.1,2
164.7,2
109,2
98,1
129,2
155,2
212.67,3
189.33,3
126,1
164,2
80.1,2
162.67,2
139.5,3
136,2
129,1
164,1
143.38,3
100,2
89.1,2
164.7,2
100,2
112.5,2
123.3,2
125,2
112.5,2
114.88,2
119.7,2
103.68,1
125,2
114.29,2
211.5,2
130.5,2
124,2
104.4,2
139.5,2
155,2
89.1,2
89.1,2
89.1,2
230,3
200,3
230,3
89.1,2
89.1,2
89.1,2
89.1,2
184.5,3
230,3
184.5,2
160,2
150,2
184.5,3
130.5,3
124,2
121.5,1
124,2
224,3
198,2
124,2
139.5,2
175.5,2
125,2
131.2,2
139.5,2
125,2
132.5,3
112.5,2
148.5,2
139.5,3
139.5,3
139.5,3
155,3
90,2
108,2
90,2
90,2
90,2
90,2
90,2
90,2
140.8,2
130,2
90,2
90,2
90,2
230,3
140,1
125.1,2
154,1
134,2
125,2
138.67,2
125,2
201,3
112.5,2
140.17,2
107.1,2
140,2
148.5,2
209.7,2
85,2
140,2
148.5,2
125,2
130.5,2
89.1,2
89.1,1
175.5,3
91.58,2
107.1,2
148.5,2
144.33,2
130.5,2
230,3
225,3
141.43,2
130,2
148.5,2
132.5,2
130.5,2
196.51,2
80.1,2
125,2
198,2
166,2
155,2
125,2
125,2
177.3,3
117,2
125,2
155,2
125,2
147.25,2
212,2
130.5,2
116.1,2
125,2
144.5,1
202.5,2
144,2
155,2
151.8,2
148.5,2
166.5,2
154.8,2
120.6,2
172,2
148.5,2
112.5,2
122.5,2
112.5,2
160,2
126,1
17.6,1
166,2
134,2
80.19,2
150,2
89.1,2
80.1,2
125,2
140,1
155,3
112.5,2
160,2
175.5,3
125,2
130.5,2
125,2
125,2
112.5,2
195,2
125,2
148.5,2
139.5,2
116.67,2
130.5,1
125,2
115.63,3
140,2
115.63,2
170,2
239,3
152,2
122.5,2
107.1,2
148.5,2
183,2
89.1,2
80.1,2
133.29,2
89.1,2
226.8,3
256,2
112,2
112,2
75,2
200,3
195,3
118.75,1
130,2
125,2
175.5,3
118.75,2
175.5,2
200,3
175.5,3
175.5,3
109.2,3
98.28,3
135.9,3
117,2
135.9,3
125,2
160,2
175.5,3
130.5,2
112.5,2
130,2
112.5,2
140,2
130.5,2
130.5,2
67.15,2
230,3
195,3
139.5,2
139.5,2
139.5,2
147.25,1
139.5,2
130.5,2
166.5,2
139.5,3
155,2
154,2
135,2
150,2
305,3
260,3
140,2
160,2
256.5,2
111.6,2
225,3
135.33,2
125,2
139.5,2
148.5,2
121.5,1
121.5,1
89.1,2
89.1,2
144.5,1
148.5,2
144.5,1
234,2
89.1,2
148.5,2
160,2
89.1,2
179.1,2
107.1,2
115.63,2
235,2
180,2
155,2
190,2
112.5,2
155,2
89.1,2
195,3
225,3
80.1,2
89.1,2
119.83,1
113.32,2
173.83,3
128.83,1
140,2
160,2
175,3
125,2
130.5,2
175.5,3
148.5,2
165.49,2
125,2
125,2
130.5,2
190,2
136.67,2
145,2
130.5,2
141.5,2
155,2
150,2
183,2
148.5,2
140,1
107.1,2
183,2
112.5,2
141.3,2
107.1,2
175,2
252,3
177.3,3
148.5,2
89.1,2
179.1,2
170,2
148.5,2
230,3
139.5,2
160,2
90,2
90,2
90,2
90,2
114.75,2
90,2
114.75,2
90,2
90,2
90,2
90,2
118.75,2
250,2
175.5,3
145,2
90,2
90,2
90,2
199,2
166.5,2
180,2
145,2
80,1
80.1,2
80.1,2
164.7,2
75.6,1
130.5,3
184.5,3
88.5,1
139.5,2
130.5,2
139.5,3
89.1,2
175.5,2
107.1,2
164.7,2
155.1,3
107.1,2
116,2
80.1,2
130.5,2
223,2
166.5,2
150,2
240,2
250,2
120.6,2
160,2
160,2
123.3,1
190,2
190,2
183,2
112.5,2
144,2
167.85,2
112.67,2
241.48,3
112.67,2
199,2
112.67,2
195,3
160.53,2
195,3
154.8,2
174.07,2
160,2
112.67,2
144,2
125,2
112.5,2
112.5,2
235,2
195,3
125,2
71.1,2
175.5,3
112.5,2
140,2
140,2
142,1
112.5,2
125,2
148.5,2
12,2
130.5,3
130.5,2
148.5,2
175.5,2
112.5,2
140,1
123.3,1
140,2
130.5,2
130.5,2
164.7,2
114.39,2
175.5,3
114.39,2
125,2
114.39,2
140,2
173.7,3
114.39,2
226.8,2
114.39,2
175.5,3
130.5,2
170,2
207.33,2
121.5,1
195,2
89.1,2
125,3
155,2
107.1,2
125,2
160,2
133.2,2
80.1,2
114.58,2
124,3
75.65,2
112.5,2
170,1
140,2
125,2
352.5,2
0,0
0,0
155,2
125,2
116.1,2
160,2
180,2
134,2
119.7,2
155,2
120.83,2
148.5,2
156.6,3
125.1,2
116.67,2
195,3
145,2
112.5,2
139.5,3
210,3
89.1,2
160,2
120.83,2
130.5,2
199,2
130.5,2
123.75,2
107.1,2
175.5,2
125.1,2
202.5,3
160,2
107.1,2
219,2
195,3
175.5,3
125,2
112.5,2
112.5,2
112.5,2
130.5,2
139.5,2
90,2
90,2
90,2
80,1
90,2
130.5,2
175.5,3
160,2
90,2
130.5,2
125,2
180,2
107.1,2
155,2
107.1,2
130.5,2
140,2
89.1,2
139.5,2
125,2
146.68,2
115,2
130.5,2
177.08,3
193,2
193,2
112.5,2
200,3
140,2
121.5,1
140,2
121.5,1
195,3
167.85,2
193,2
160,2
130,2
170,1
190,2
160,2
140,2
210,3
140,2
180,2
140,2
210,3
140,2
160,2
140,2
107.1,2
180,3
175.5,3
125,2
198.44,2
180,2
252,3
175.5,3
175.5,3
112.5,2
147.25,2
148.5,2
125,2
155,2
183,2
125,2
199.16,3
195,3
155,2
230,3
219,3
200,3
130,2
239,3
140,2
140,2
189,2
112.5,2
125,1
130.5,2
195,3
125,2
125,2
170,2
160,1
155,2
130.5,2
175,2
107.1,2
148.5,2
125,2
130.5,2
175,3
144.6,2
190.8,2
161.23,2
157.5,2
157.5,2
89,2
143.23,2
140.76,2
167.24,3
90,2
90,2
90,2
90,2
90,2
90,2
160,2
90,2
90,2
180,2
90,2
90,2
140,1
12,2
240,2
12,2
140,2
130.5,2
140,2
198,2
180,2
175.5,3
148.5,2
90,2
148.5,2
145,2
96.25,0
96.25,2
89.1,2
195,3
130.5,2
175.5,3
89.1,2
160,2
90,2
123.3,2
140,2
130.5,2
107.1,2
116.1,3
94.24,2
195,3
107.1,2
99.9,1
100,2
250,2
99.9,1
164.7,2
116.1,3
266.96,2
189,2
12,2
121,1
164.7,2
130,1
80.1,2
164.7,2
130.5,2
160,2
235,2
100,2
164.7,2
99.9,1
139,2
121,1
160,2
93.6,1
112.5,2
180,2
160,2
140,2
235,2
130,2
200,3
160,2
104.05,0
80.1,2
200,3
156.6,3
129.73,2
139.5,2
93.6,2
107.1,2
141.5,2
200,3
80.1,2
160,2
115.65,2
106.65,2
195,2
155,2
179.1,2
195,2
124.65,2
190.13,3
125,3
125,3
198,1
155,2
125,2
155,2
104.05,2
106.65,2
107.1,3
125,2
113.1,2
195,3
122.1,2
95.1,2
103.37,2
135.39,2
121.37,2
135.39,2
155,2
252,3
141.1,2
120.4,2
121,1
130.5,2
160,2
205.2,2
125.1,2
125,2
210,3
152.5,1
125,2
190,1
130,2
130.5,2
140,2
200,3
180,2
134.1,2
160,2
155,2
167.7,3
71.1,2
190,2
138.02,2
170,2
138.02,2
195,3
138.02,2
226.33,2
131.7,2
185,2
139.5,2
125,2
130.5,2
148.5,2
148.5,2
138.42,2
125,2
125,2
195,3
137.85,2
119.44,2
119.44,2
164.44,3
127.71,2
163.22,3
175.5,3
230,3
118.8,2
125,2
100.8,2
100.8,2
100.8,2
100.8,2
100.8,2
140,2
100.8,2
100.8,2
125,2
154.8,2
100.8,2
100.8,2
154.8,2
140,2
125,2
100.8,2
195,3
118.8,2
254.96,2
230,3
128,2
125,2
183.33,2
125,2
154.8,2
160,2
107.1,2
125,2
125,2
208,2
125,2
125,2
118.2,2
195,3
125,2
125,2
135.9,2
130.78,2
193,2
135.9,2
117.72,2
260,2
121.5,2
195,3
155.52,3
126.6,2
117.6,2
204,3
151.8,2
180,2
177.81,2
125,2
114,1
157.25,2
155,2
159,1
180,2
195,3
89.1,2
155,2
318,2
140,2
180,2
195,3
140,2
140,2
140,2
125,2
94.05,2
140,2
140,2
140,2
140,2
115,1
140,2
140,2
140,2
140,2
94.05,2
160,2
140,2
140,2
140,2
94.05,2
140,2
140,2
140,2
95.7,2
216.33,2
212,2
125,2
112.5,2
115,1
115,1
169.33,2
158.7,3
158.7,3
130.5,2
175,1
115.02,2
97.02,2
178.5,2
97.35,2
97.59,2
106.59,1
109.67,1
155,2
106.59,1
109.67,1
155,2
203.6,2
148.5,1
117,2
125,2
135,2
125,2
230,3
125,2
125,2
112.5,2
195,3
99,2
102.6,2
189,2
71.1,1
162,3
235,2
142.09,2
125,2
155,2
155,2
153,2
105.1,2
235,2
189,2
12,2
117,2
193,2
193,2
130.5,2
109.8,1
144,2
126,2
166.5,2
101.88,2
101.88,2
257,3
117,2
117,2
145,2
125,2
99,2
89.1,1
139.5,2
118.75,2
134.5,2
130.5,2
135,2
130.5,2
117,2
126,2
117,2
195,3
99,2
108,1
174,2
125,2
140,2
115,1
172.67,2
125,2
80.1,2
158.4,2
125,2
